,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
102,KDM6B,967.508864377658,0.482706548676963,0.187462237243343,0.000208682422242503,0.00386012967652922,NS,PcB target,NA
103,PTBP1,5734.98109267792,-0.314709786068305,0.0991103868841275,0.000217488093524169,0.00398566349962818,NS,PcB target,NA
104,SPOCD1,15.7009976278305,1.11956165848387,0.97392557331559,0.000222310650718074,0.00405796925091283,Upregulated,PcB target,SPOCD1
105,AKAP1,667.779341984536,-0.467469048592574,0.180655544679988,0.00022312996891658,0.00406636413941203,NS,PcB target,NA
106,FAM131B,566.005495769696,0.487362919113264,0.19210333039936,0.000229114676604355,0.00415238740600829,NS,PcB target,NA
107,ZNF697,168.263748458541,0.590094178049103,0.246962317968663,0.000243809210727274,0.00435619939079635,Upregulated,PcB target,ZNF697
108,RIIAD1,40.9377333104281,1.05010622205478,0.573688072423362,0.000258297789507064,0.00456048355237203,Upregulated,PcB target,RIIAD1
109,EZR,1600.64938167458,-0.298163212260413,0.093620101923185,0.000264150813068098,0.0046440559827123,NS,PcB target,NA
110,UNC5C,85.2241549752187,0.896307304055546,0.423478555384609,0.000280986141717698,0.00489786883970765,Upregulated,PcB target,UNC5C
111,MAN1A1,469.065453842369,0.547243264924945,0.230342934441237,0.000288869437869479,0.00501399172285079,NS,PcB target,NA
112,LINC00265,81.4349106071715,0.805728840461423,0.37011211093092,0.000306237345153896,0.00524339646238475,Upregulated,PcB target,LINC00265
113,EMILIN2,101.962099192771,0.711371620485001,0.319064029943636,0.000317010344251229,0.00540471752459922,Upregulated,PcB target,EMILIN2
114,CHRNA5,202.582951948086,-0.565106008245816,0.2435142388406,0.000324092320585029,0.00548618134433627,NS,PcB target,NA
115,ADIPOR2,954.196467440826,-0.296261789873613,0.0949295953307379,0.000333679465569029,0.00560226669186448,NS,PcB target,NA
116,DCHS1,1642.27461978892,0.426205666360151,0.167880154230674,0.000371452726474665,0.00609316060810589,NS,PcB target,NA
117,FGFRL1,990.24421656618,0.349493999799602,0.12483262478244,0.000428878434096919,0.0068535960975348,NS,PcB target,NA
