,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
337,RHOB,1316.98929691076,-0.000256536531592617,0.00630125306946464,0.15344165144387,1,NS,PcB target,NA
338,HS1BP3,177.162591472976,0.000194576481819828,0.00630060097507638,0.333610437957058,1,NS,PcB target,NA
339,GDF7,4.01161552126383,3.23046579218848e-05,0.00630373777684499,0.307779662031118,1,NS,PcB target,NA
340,KLHL29,162.253821002425,-6.04029212528313e-06,0.00630107535936192,0.974069707951742,1,NS,PcB target,NA
341,ITSN2,184.646344062323,-0.000292251897482481,0.00630036293663215,0.161105663898807,1,NS,PcB target,NA
342,POMC,0.77463425555137,4.89482518207615e-06,0.00630380822701572,0.64821360558005,1,NS,PcB target,NA
343,DTNB,233.539874537403,0.000381583969587653,0.00629978981542149,0.0901268385131608,1,NS,PcB target,NA
344,CIB4,0.352047830158405,0,0.00630381604816111,1,1,NS,PcB target,NA
345,KCNK3,21.4065157293486,-2.8049300094347e-05,0.0063036242817414,0.569670051464829,1,NS,PcB target,NA
346,DPYSL5,3895.36196015707,0.000426351365272419,0.00629616346778879,0.169262428392945,1,NS,PcB target,NA
347,MAPRE3,229.82723858844,-2.80876886670897e-05,0.00630054956895421,0.889869462758882,1,NS,PcB target,NA
348,ABHD1,9.76234641405003,4.15682766307712e-05,0.00630361299901909,0.412804001364804,1,NS,PcB target,NA
349,TCF23,1.23735280344322,-7.81084385869846e-06,0.00630380108440283,0.585525202455992,1,NS,PcB target,NA
350,ATRAID,422.305860576936,-0.000163707341037911,0.00629667588976227,0.584823636461685,1,NS,PcB target,NA
351,SLC30A3,1.51822180335769,5.32585342285103e-06,0.00630379711002301,0.738870616780312,1,NS,PcB target,NA
352,TRIM54,2.65435295393299,-1.75104087360235e-05,0.00630375883502834,0.519151174756549,1,NS,PcB target,NA
353,UCN,4.03013654325681,-1.10972358096489e-05,0.00630374914729495,0.705113208271589,1,NS,PcB target,NA
354,FNDC4,24.656138358915,6.24771661126455e-05,0.00630344136427895,0.36414152310046,1,NS,PcB target,NA
355,TRMT61B,166.037431572137,0.000229487585454959,0.00630074229192927,0.243525878802562,1,NS,PcB target,NA
356,GALNT14,193.736951350051,0.000249286803388177,0.00630145513625734,0.148403774481983,1,NS,PcB target,NA
357,PRKD3,648.917517468902,-2.00327756364247e-05,0.00629618604352122,0.94842733787565,1,NS,PcB target,NA
358,QPCT,0.610251081117317,-3.64979593741093e-06,0.00630381096685633,0.684269384664061,1,NS,PcB target,NA
359,RMDN2,44.2321492680216,7.91242875001555e-05,0.00630298935074196,0.438607530213795,1,NS,PcB target,NA
360,TMEM178A,56.2501776087692,1.42717918695352e-05,0.00630361438171701,0.777839407941142,1,NS,PcB target,NA
361,EML4,651.731549554189,-7.66454793481131e-05,0.00629760103111189,0.783993512820618,1,NS,PcB target,NA
362,LINC01833,0.181196143297296,-7.29381197413405e-07,0.00630381604771756,0.857498995438357,1,NS,PcB target,NA
363,SIX3-AS1,0.0202434051467628,0,0.00630381604816111,1,1,NS,PcB target,NA
364,SIX2,8.38834344511178,-6.43842364624615e-05,0.00630367710020378,0.125735878685582,1,NS,PcB target,NA
365,SRBD1,260.915352223374,-3.85021463811982e-05,0.00630073658461118,0.845016700866812,1,NS,PcB target,NA
366,PRKCE,212.898519064724,-9.82249063333588e-05,0.00630049602230013,0.630996764796934,1,NS,PcB target,NA
367,EPAS1,13.6300750619118,-4.23296820232475e-05,0.00630348631734763,0.512297089022027,1,NS,PcB target,NA
368,LINC01118,0.0933572427454116,0,0.00630381604816111,1,1,NS,PcB target,NA
369,EML6,154.039177571624,0.000295881670491658,0.00630227086627106,0.034036930135345,1,NS,PcB target,NA
370,BCL11A,183.567328233332,0.00023506775880082,0.00630145290261557,0.173160887903808,1,NS,PcB target,NA
371,OTX1,61.1600712749011,0.000169621104696217,0.00630232398117394,0.216258917266864,1,NS,PcB target,NA
372,SERTAD2,150.816089212268,-2.50590655731763e-06,0.00630107778713885,0.989236097058526,1,NS,PcB target,NA
373,LINC01800,0.647558807667246,2.99380435108576e-06,0.00630381372958445,0.657960952035461,1,NS,PcB target,NA
374,SLC1A4,287.103295192586,9.52862696809733e-05,0.00630056746234257,0.637611351158875,1,NS,PcB target,NA
375,LINC01873,0.115346308854313,0,0.00630381604816111,1,1,NS,PcB target,NA
376,MEIS1-AS3,0.401037536636977,-3.33319517070953e-06,0.00630381364289439,0.626164345593758,1,NS,PcB target,NA
377,APLF,11.2673712337718,-5.7804365566097e-05,0.0063036603600341,0.193837921407294,1,NS,PcB target,NA
378,ANXA4,72.2789812305423,7.48949707689417e-05,0.00630341009613279,0.295891117611409,1,NS,PcB target,NA
379,TGFA,2.34146566075361,-7.70569121225728e-06,0.00630378817717518,0.687865360854484,1,NS,PcB target,NA
380,ADD2,734.907205160982,8.21185926097117e-05,0.00629656507897022,0.785649251315052,1,NS,PcB target,NA
381,LINC01143,0.0208966775044837,4.45244660040784e-07,0.0063038160474115,0.912728734725366,1,NS,PcB target,NA
382,VAX2,134.546457568461,0.000250889194555977,0.00630189768361175,0.106677942476849,1,NS,PcB target,NA
383,ATP6V1B1-AS1,2.16334712080961,-2.60554253695097e-05,0.00630378744902016,0.17965449560166,1,NS,PcB target,NA
384,ANKRD53,3.3754563294441,-1.64862298469222e-05,0.00630376985392497,0.500518263157597,1,NS,PcB target,NA
385,CYP26B1,32.7368248267764,3.67881096455179e-05,0.00630333787292127,0.636070219175227,1,NS,PcB target,NA
386,SPR,98.2775441289463,-9.81379253380133e-05,0.00630189688174538,0.528086299813683,1,NS,PcB target,NA
387,EMX1,4.25676660604043,-4.24734066459612e-05,0.00630374448288256,0.161133717340814,1,NS,PcB target,NA
388,RAB11FIP5,436.576551534131,6.47540764065595e-05,0.00629914917786463,0.789342523321049,1,NS,PcB target,NA
389,NOTO,0.515925398582009,-4.27288311201805e-06,0.00630381411942664,0.503590716304393,1,NS,PcB target,NA
390,DGUOK-AS1,177.635581584913,-4.81209600159899e-05,0.00630130208420104,0.786883701986389,1,NS,PcB target,NA
391,MOB1A,740.460258465793,0.000446247614247831,0.00629763746996464,0.109450459175974,1,NS,PcB target,NA
392,LBX2,6.07480102116549,2.34731856702079e-05,0.00630370816907115,0.526948121561541,1,NS,PcB target,NA
393,PCGF1,107.47343986959,0.000105991907828921,0.00630226465772693,0.448579679907694,1,NS,PcB target,NA
394,TRABD2A,4.84257844893467,1.66504293967657e-05,0.00630369205204287,0.675271010721699,1,NS,PcB target,NA
395,VAMP8,30.010840203965,1.44191139312585e-05,0.00630335367381761,0.850403072708772,1,NS,PcB target,NA
396,ST3GAL5,124.684206284441,2.98786527595017e-05,0.00630145485560797,0.862489893941868,1,NS,PcB target,NA
397,FAM178B,7.2069106464322,-1.83728359598265e-06,0.0063037014061736,0.96167286525282,1,NS,PcB target,NA
398,FAHD2B,78.0755343816974,-8.27342537705974e-05,0.0063024900267172,0.522351282320845,1,NS,PcB target,NA
399,COX5B,454.136993380951,-0.000259482986749831,0.00629681080544704,0.381973374360671,1,NS,PcB target,NA
400,VWA3B,60.6823342003417,3.67774395239562e-06,0.00630296758258342,0.971651190320787,1,NS,PcB target,NA
401,AFF3,534.773559468249,0.000227577099486313,0.00629594935571627,0.469251025853631,1,NS,PcB target,NA
402,LONRF2,1103.4877365966,0.00050866875151602,0.00629796817240748,0.0607492198800316,1,NS,PcB target,NA
403,FHL2,332.622950584041,0.000284564501479474,0.00629938095643887,0.228477880065715,1,NS,PcB target,NA
404,RGPD5,2.6669911501853,-2.74679692001563e-05,0.00630376822486432,0.269742721393184,1,NS,PcB target,NA
405,RGPD8,14.5698770545887,-3.03727340202907e-05,0.00630352480733922,0.616975476781609,1,NS,PcB target,NA
406,PAX8,7.06541403817104,2.35806234755397e-05,0.00630372505208068,0.489408380385624,1,NS,PcB target,NA
407,FOXD4L1,3.26101023172483,2.97655744143515e-05,0.00630376611896646,0.241543579295422,1,NS,PcB target,NA
408,WASH2P,81.0761577665464,-0.000100023281315163,0.00630236829106933,0.459162087443545,1,NS,PcB target,NA
409,TMEM185B,338.463765005791,-0.000269139225180851,0.00629896680692524,0.275982831810514,1,NS,PcB target,NA
410,INHBB,3.1521370626175,-1.05145854904372e-05,0.00630377314454117,0.656060992155828,1,NS,PcB target,NA
411,GLI2,602.972537092234,0.000157702443040847,0.00630018787878073,0.460663315732507,1,NS,PcB target,NA
412,TFCP2L1,0.7633702034509,-4.27964235574816e-07,0.00630380745746956,0.969441688133591,1,NS,PcB target,NA
413,CYP27C1,4.81838013627383,-2.14922999002978e-05,0.00630373565476379,0.503071452421387,1,NS,PcB target,NA
414,PROC,1.77071873010678,1.16702746685139e-05,0.00630378399116996,0.569349686318737,1,NS,PcB target,NA
415,LOC105373609,0.159042736750265,-1.38212622049819e-06,0.00630381602949457,0.735433352750381,1,NS,PcB target,NA
416,LIMS2,165.073826839643,-6.44843555927607e-05,0.00630325490246002,0.443766857390575,1,NS,PcB target,NA
417,RAB6D,3.99878914333647,-3.49511014754915e-05,0.00630378451232537,0.085872649845144,1,NS,PcB target,NA
418,LINC01945,0.06596173383892,0,0.00630381604816111,1,1,NS,PcB target,NA
419,TMEM163,64.1898399284957,5.51303189276557e-05,0.00630269479809858,0.642993649328371,1,NS,PcB target,NA
420,CACNB4,27.8849788705749,-1.27804425434848e-05,0.00630341632118343,0.857347727163192,1,NS,PcB target,NA
421,RPRM,69.4221904750326,-6.79667564153161e-05,0.00630351887607011,0.267853265509039,1,NS,PcB target,NA
422,ACVR1,163.651916072031,0.000296066209567067,0.00630119818349359,0.103079337314528,1,NS,PcB target,NA
423,RBMS1,381.886662029642,0.000110620600546028,0.00629971967627418,0.626199366571402,1,NS,PcB target,NA
424,TBR1,8.96588025246832,-7.68126559280954e-06,0.00630370255200788,0.839991221130818,1,NS,PcB target,NA
425,LRP2,7.27888101874025,-3.05971780088674e-05,0.00630377656161907,0.177283720381145,1,NS,PcB target,NA
426,METAP1D,242.935981059504,0.000337837550661218,0.0062994640419657,0.148936457666464,1,NS,PcB target,NA
427,DLX1,214.762149217026,1.2373033331238e-05,0.00630323289953275,0.885377096044176,1,NS,PcB target,NA
428,DLX2,79.621636350024,7.4535927682279e-05,0.00630353353374358,0.212731051631936,1,NS,PcB target,NA
429,DLX2-DT,1.24267925527704,2.51446187711903e-06,0.0063037939653277,0.883588775135241,1,NS,PcB target,NA
