,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
114,HSPA12A,351.116945842277,0.266765334993839,0.132761581687051,0.0038588508039775,0.0687105416633002,NS,PcB target,NA
115,SCPEP1,206.450280261793,0.279690786511809,0.173695190435691,0.00411011402188556,0.0715414289482099,NS,PcB target,NA
116,SOX8,625.11612708362,0.242045104738054,0.108673379196669,0.00416284680408551,0.071885821906932,NS,PcB target,NA
117,MACF1,4493.71570491938,0.233725973075595,0.102086987898125,0.00418739318424849,0.0719708920404792,NS,PcB target,NA
118,FLJ32255,22.4632608664738,0.138107741339822,0.367588381516681,0.00419229114865507,0.0719708920404792,NS,PcB target,NA
119,SUCO,1828.86996275718,0.232920084274651,0.101588007075561,0.00421132499400248,0.0720480652311103,NS,PcB target,NA
120,NDUFA4L2,43.3212190797552,-0.157705031682932,0.382967048294369,0.0043308912748922,0.0735015531778793,NS,PcB target,NA
121,LMO1,98.3782640463416,0.267846875263409,0.250721504389823,0.00453403903756037,0.0760807656562189,NS,PcB target,NA
122,VAX1,43.9692249539355,-0.197946857722229,0.393565413922652,0.00457388010265154,0.0762946527341313,NS,PcB target,NA
123,PFKM,1631.32842431063,0.221654846276823,0.0951043995026734,0.00460592591433851,0.0765954145061193,NS,PcB target,NA
124,SNHG6,501.288556849246,-0.244183412976972,0.113674541338478,0.00469426456040098,0.0772009194905767,NS,PcB target,NA
125,NT5E,285.760101132116,0.248947467930476,0.319735473402066,0.004803583498732,0.0783057849513691,NS,PcB target,NA
126,VGLL2,1677.74286410863,0.260043587429406,0.133772555209689,0.00484920617368945,0.0785328411593039,NS,PcB target,NA
127,HMGA2,398.246995652245,-0.257149506832412,0.12951996179738,0.00484892660277885,0.0785328411593039,NS,PcB target,NA
128,HORMAD2-AS1,376.027315393893,0.250229425446562,0.121048751125825,0.00486668308465488,0.0787301168874474,NS,PcB target,NA
129,RTKN2,251.876878061568,-0.270289433741852,0.166064566136124,0.00505925910025753,0.0805755511868759,NS,PcB target,NA
130,WIPI1,191.955351515108,0.270916255832882,0.172962672011962,0.00505608714276804,0.0805755511868759,NS,PcB target,NA
131,SLC1A4,287.103295192586,0.267697583620654,0.158453893934889,0.00522926222456737,0.0820282994171074,NS,PcB target,NA
132,SAMD14,223.206391360685,0.264154252510475,0.147056750601923,0.00524711863494109,0.0820282994171074,NS,PcB target,NA
133,CHST2,258.381846032204,0.267405122262277,0.193596129734681,0.0053598128457883,0.0831133734296958,NS,PcB target,NA
134,SCRG1,45.1079414351905,0.244813210896966,0.295903023632027,0.00544172991609007,0.0836636204129074,NS,PcB target,NA
135,SOBP,948.077095310443,0.223358214851651,0.0994524004350632,0.00543436023138001,0.0836636204129074,NS,PcB target,NA
136,CD248,1016.43883259645,0.261250501704257,0.145466269340199,0.00559175977037341,0.0849266941553111,NS,PcB target,NA
137,ZNF395,403.545161300007,-0.264415819649168,0.167401454187907,0.00585963048500208,0.0871151264205259,NS,PcB target,NA
138,SHISA3,24.3160963929696,-0.237543535204497,0.296135263940643,0.00593378553456723,0.087866125042242,NS,PcB target,NA
139,CHRNB2,288.102335972408,0.260731004912609,0.200009811721849,0.00600746801431432,0.0886921816969325,NS,PcB target,NA
140,LIMS2,165.073826839643,0.262510254448007,0.160861043569691,0.00603772048148844,0.0888740498992956,NS,PcB target,NA
141,HILPDA,108.317631298724,-0.261581805088142,0.182222183646178,0.00621830027596249,0.0901047467862907,NS,PcB target,NA
142,GRID1,371.666380287856,0.249584810303966,0.130795674038115,0.00628927353092502,0.0904280750331356,NS,PcB target,NA
143,RPA1,1949.5386158879,-0.22111412816657,0.100862591240647,0.0063192791759372,0.0906840960508285,NS,PcB target,NA
144,NCOR2,3055.23420197651,0.244897519906582,0.124818277246237,0.00638511735563479,0.0913643308240832,NS,PcB target,NA
145,KALRN,542.169600854735,0.245697601839127,0.126194964272707,0.00643047392056296,0.0916604561620417,NS,PcB target,NA
146,BTN3A2,467.383614757619,0.259482164423988,0.159516925098325,0.00648571410456859,0.0919552732474325,NS,PcB target,NA
147,CASZ1,31.9043975399408,0.227806176447134,0.30024873055364,0.00653847809988282,0.0924026177860817,NS,PcB target,NA
148,SEMA7A,67.3856558780246,0.243166590218096,0.244801165167973,0.00672553248812727,0.0940625508005533,NS,PcB target,NA
149,PMAIP1,209.374255574593,-0.258530308753239,0.164205786185257,0.00672475802744266,0.0940625508005533,NS,PcB target,NA
150,EPB41L1,182.858041025238,0.256865191820793,0.157982850501933,0.00689100272964226,0.0951246819942266,NS,PcB target,NA
151,DCHS1,1642.27461978892,0.243573077710344,0.129269606729495,0.00732456310422798,0.0985396250374894,NS,PcB target,NA
152,S100A10,596.784843574888,-0.254527206867022,0.160546414625533,0.00736666523926928,0.0987693210792851,NS,PcB target,NA
