,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
80,NDNF,303.749515103832,4.92504233274934,0.594887880565882,2.87860505544173e-17,1.26892549712565e-15,Upregulated,PcB target,NDNF
81,SVIL,2068.66232610493,-1.02812600988974,0.128311869280318,4.59258185614265e-17,1.97541714728533e-15,Downregulated,PcB target,SVIL
82,NTRK2,145.717224770238,2.4942005366269,0.310565236613141,5.83242214740667e-17,2.47598999335995e-15,Upregulated,PcB target,NTRK2
83,MAST4,71.9564238487298,3.56976763472584,0.433240397944563,6.19713053118992e-17,2.61942781413586e-15,Upregulated,PcB target,MAST4
84,FHAD1,108.681890436955,-2.7661186144041,0.340341327262358,6.34309984403072e-17,2.67533593421667e-15,Downregulated,PcB target,FHAD1
85,PLAGL1,143.66498954703,4.98419053802799,0.6123079889866,8.80758294735702e-17,3.62857552312211e-15,Upregulated,PcB target,PLAGL1
86,NEDD4L,306.281770536107,1.40445983174154,0.183322326927671,9.0199517305458e-17,3.70824457671786e-15,Upregulated,PcB target,NEDD4L
87,EGFLAM,137.923720160837,2.13610943267901,0.275754924550944,1.13684440672078e-16,4.62506199467571e-15,Upregulated,PcB target,EGFLAM
88,ADARB1,203.796718381305,1.73991154893387,0.231397070446948,1.64627638999361e-16,6.57433238114423e-15,Upregulated,PcB target,ADARB1
89,MEOX2,768.097313400527,-1.32649140751418,0.174228582376138,1.89738887019654e-16,7.48529492064608e-15,Downregulated,PcB target,MEOX2
90,CNIH3,702.636879450541,1.17443389816657,0.152556931307367,2.33653192290042e-16,9.09471894804081e-15,Upregulated,PcB target,CNIH3
91,YBX3,1894.06059629086,-0.780777019126533,0.0987942124026915,4.10247062274829e-16,1.52596278706721e-14,Downregulated,PcB target,YBX3
92,RAB6A,1920.40650744812,0.631632160751555,0.0793448295010072,4.41613153843042e-16,1.63950982286063e-14,Upregulated,PcB target,RAB6A
93,DLX2,79.621636350024,4.58862575929068,0.57691116652965,4.98269044673777e-16,1.84420019478751e-14,Upregulated,PcB target,DLX2
94,NAB1,362.670122078312,1.24702915542142,0.166024117754365,6.46832802914268e-16,2.36985947003937e-14,Upregulated,PcB target,NAB1
95,RPL23AP82,541.985414567208,1.03218337794817,0.135119233095383,8.70618803570078e-16,3.15425677107912e-14,Upregulated,PcB target,RPL23AP82
96,PAX9,60.2776298745203,-5.15252892330532,0.659269682891488,1.08822002006751e-15,3.91358389537354e-14,Downregulated,PcB target,PAX9
97,ZDHHC14,375.169743393748,1.16425264370941,0.155506746479951,1.27036673181728e-15,4.50230880924279e-14,Upregulated,PcB target,ZDHHC14
98,LITAF,326.977617730207,-1.1912274306364,0.15997843412934,1.4717028303741e-15,5.17827258946763e-14,Downregulated,PcB target,LITAF
99,RCAN2,504.66523783184,1.6888775240937,0.234765460215594,1.82238911166783e-15,6.29869284471669e-14,Upregulated,PcB target,RCAN2
100,ANXA4,72.2789812305423,3.76843457746888,0.485810872209328,3.05230906314617e-15,1.02591207203302e-13,Upregulated,PcB target,ANXA4
101,ANKRD6,264.830613072655,1.48091228542249,0.207703040794796,3.80410233231503e-15,1.26552828527168e-13,Upregulated,PcB target,ANKRD6
102,DRAXIN,367.41153129123,-1.87409876725259,0.263988325400578,5.10198795807067e-15,1.67730001422902e-13,Downregulated,PcB target,DRAXIN
103,RBMS1,381.886662029642,1.24339897173507,0.171899664902562,5.32226651889709e-15,1.74677681648777e-13,Upregulated,PcB target,RBMS1
104,ATP6V1C2,1576.35638639141,-0.742809811754723,0.0982388668254748,7.01304491098149e-15,2.27492925285127e-13,Downregulated,PcB target,ATP6V1C2
105,MAN1A1,469.065453842369,1.46742744093536,0.208157908805957,7.12756030672216e-15,2.30824208407414e-13,Upregulated,PcB target,MAN1A1
106,EGFR,629.665599567717,-0.873337058097418,0.117481291675961,1.01086369909368e-14,3.2202522538175e-13,Downregulated,PcB target,EGFR
107,UACA,213.544216303648,1.97581230601175,0.283714314355974,1.88117187018657e-14,5.75791916630146e-13,Upregulated,PcB target,UACA
108,YWHAQ,5052.05981733424,-0.716132360967028,0.0963518942213485,2.07022878292692e-14,6.30693099422729e-13,Downregulated,PcB target,YWHAQ
109,C1QL1,89.9982666418182,-3.11833839373596,0.419573144487098,2.5903813463074e-14,7.83049023694904e-13,Downregulated,PcB target,C1QL1
110,TMEM178A,56.2501776087692,4.6706766845677,0.630409241397961,3.2950853001182e-14,9.80890636291283e-13,Upregulated,PcB target,TMEM178A
111,PLEKHA7,64.7451401231447,3.31006126579524,0.446258587322241,3.49443894798844e-14,1.03865150344472e-12,Upregulated,PcB target,PLEKHA7
112,SEC22B,1375.79409066664,-0.745017599426755,0.101742454386646,4.21174007778362e-14,1.23865753371925e-12,Downregulated,PcB target,SEC22B
113,BMP1,431.78217183606,1.20089989967211,0.172329268146106,4.62795431690787e-14,1.35291454940983e-12,Upregulated,PcB target,BMP1
114,RIPOR2,1115.79711733139,-0.723221915733826,0.0995346994971624,6.9722589503437e-14,2.01114140003415e-12,Downregulated,PcB target,RIPOR2
115,SERPINB1,48.5653901105382,4.27876856760587,0.589071315606479,1.15028028539363e-13,3.21354412205533e-12,Upregulated,PcB target,SERPINB1
116,CRMP1,2837.4427859041,0.887602335262278,0.125473836754993,1.32964148709004e-13,3.66740663275342e-12,Upregulated,PcB target,CRMP1
117,WNK4,78.1535273083798,-3.81218263942798,0.527968312653273,1.73172584316576e-13,4.72967024690084e-12,Downregulated,PcB target,WNK4
118,COL12A1,280.377738471389,3.4886118978133,0.487480295508617,2.57987703801463e-13,6.90134778059586e-12,Upregulated,PcB target,COL12A1
119,CRYBB2P1,127.478774938254,1.61239798702588,0.249052387853374,2.94892696657908e-13,7.84559207130195e-12,Upregulated,PcB target,CRYBB2P1
120,ZDBF2,64.7597453545651,5.36182591749101,0.762648366335173,3.43741593337529e-13,9.08333671812621e-12,Upregulated,PcB target,ZDBF2
121,CACNG4,1306.13448818206,-0.918074076235193,0.133019392823405,3.84403052446436e-13,1.01167423290755e-11,Downregulated,PcB target,CACNG4
122,GABRA2,62.3446995724616,5.542183038969,0.793004508361233,4.05923442068496e-13,1.06400979553203e-11,Upregulated,PcB target,GABRA2
123,HSD17B7,389.508016133005,-1.25170701100283,0.189420639654666,4.21900583779641e-13,1.10142810103602e-11,Downregulated,PcB target,HSD17B7
124,C14orf39,58.5007051884262,5.07585709368738,0.722225962503348,4.22454756081511e-13,1.10142810103602e-11,Upregulated,PcB target,C14orf39
125,PXDC1,587.371452284194,1.00436191213705,0.147613160207037,4.6956225384132e-13,1.22261489240177e-11,Upregulated,PcB target,PXDC1
126,PTTG1IP,1908.53467082892,0.722026278353448,0.103586083104417,5.93543731224241e-13,1.52710434563201e-11,Upregulated,PcB target,PTTG1IP
127,TCEAL7,131.911103408219,1.83713066887881,0.28828616201528,6.93070509081522e-13,1.76687740226422e-11,Upregulated,PcB target,TCEAL7
128,PLXNB2,4982.78340744684,0.986918546000937,0.146301666775436,7.75245108846316e-13,1.95594140640192e-11,Upregulated,PcB target,PLXNB2
129,TFAP2A-AS2,45.062553976005,-4.60185904363834,0.663121828606243,1.02595178689191e-12,2.55220210120066e-11,Downregulated,PcB target,TFAP2A-AS2
130,CAMK2N1,121.132682439765,1.92967143327228,0.303947359093277,1.03356927369707e-12,2.56236839146068e-11,Upregulated,PcB target,CAMK2N1
131,PPM1H,94.0148919402261,2.203188266994,0.343920199230587,1.95692879206557e-12,4.67174883269639e-11,Upregulated,PcB target,PPM1H
132,PPL,122.497376379124,-1.8627616779222,0.299436161535494,1.96182706391295e-12,4.67772391991357e-11,Downregulated,PcB target,PPL
