,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1986,PRR15,1.59054204363445,0.194439883695817,0.804859519478923,0.366993957952546,NA,NS,PcB target,NA
1987,MLXIPL,3.21053500494939,-0.636151465469084,1.14678667364918,0.0574086877183545,NA,NS,PcB target,NA
1988,TMEM270,0.117687199711842,-0.0209985198913961,1.0661681461231,0.856413515722816,NA,NS,PcB target,NA
1989,GTF2IP7,1.09018843010019,0.150364889739578,0.828137746360965,0.466467948915446,NA,NS,PcB target,NA
1990,LOC101927446,0.113080383576042,0,1.06450437901846,1,NA,NS,PcB target,NA
1991,SLC26A3,1.23065755489221,0.221616377818936,0.89191954781471,0.31810881811553,NA,NS,PcB target,NA
1992,MET,2.20152468467029,0.440764051883977,1.07741799508953,0.118111042265097,NA,NS,PcB target,NA
1993,PRRT4,2.03651255837845,0.0768114303708824,0.615394854844047,0.69081997818853,NA,NS,PcB target,NA
1994,IRF5,2.04628012354205,-0.448833565307865,1.01783511042091,0.112063256372054,NA,NS,PcB target,NA
1995,MIR182,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1996,MIR183,0.0459012539145452,0,1.06450437901877,1,NA,NS,PcB target,NA
1997,KLF14,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1998,GBX1,1.08894572054052,0,0.833808502344238,1,NA,NS,PcB target,NA
1999,ASB10,0.335519913054328,-0.00483113249140403,0.988500807866225,0.975381108668061,NA,NS,PcB target,NA
2000,CRYGN,0.084335667298309,0,1.06450437901727,1,NA,NS,PcB target,NA
2001,SHH,0.354207393251644,0.0215976294254829,1.03373120198113,0.874825950651969,NA,NS,PcB target,NA
2002,MNX1-AS2,0.692399484490245,-0.187427843178629,0.953854503606174,0.370046327977197,NA,NS,PcB target,NA
2003,MNX1-AS1,0.272453408702964,0.0151849314336746,1.05824317862941,0.900304611740271,NA,NS,PcB target,NA
2004,MIR124-1,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2005,PRSS55,0.0690074758589424,0.0143976120791191,1.06529154487375,0.901185404477559,NA,NS,PcB target,NA
2006,LOC101929269,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
2007,GATA4,2.91689296492432,-0.115089921178043,0.686188688206727,0.563399134353338,NA,NS,PcB target,NA
