,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target,avgcounts
7026,NEPRO-AS1,119.689298958541,0.334829474885359,0.280629490670884,1.19313716489633,0.232815658378991,0.705557908168022,Non-PcB,3.11416332931787
7027,NES,22248.0321345626,0.0184374621517338,0.128273619882811,0.143735416281057,0.885709403425879,0.9761375131809,PcB target,10.70137737551
7028,NET1,422.758896247146,-0.292458597813464,0.173697711829419,-1.6837216491411,0.0922354754062763,0.531530891227062,Non-PcB,5.09532381019175
7029,NETO1,166.629668064412,-0.440541510186003,0.223206276053715,-1.97369678834651,0.0484162305850037,0.45601904422202,Non-PcB,4.22909537714134
7030,NETO2,1512.65471895027,-0.170468474429334,0.123662031984982,-1.37850293815353,0.168048061337174,0.634583879307847,Non-PcB,7.06903608862787
7031,NEU3,271.522116975796,0.120029480974121,0.151685350479168,0.791305690331684,0.428765628659731,0.82040038181088,Non-PcB,5.11368129864305
7032,NEURL1B,553.438085363532,0.156813919810491,0.13675065924548,1.14671417802086,0.251499768821351,0.717554333775438,PcB target,6.09242143792544
7033,NEURL4,830.850123600363,0.0332300522574915,0.141374422292748,0.235049959664422,0.814169957036685,0.959224979372837,Non-PcB,6.3731327754991
7034,NEXMIF,150.425940977105,-0.234122088866498,0.210618026827979,-1.11159568054313,0.266312030569012,0.726671392181392,Non-PcB,4.29193560735399
7035,NEXN,137.891584455795,-0.0509918679515427,0.278949997974603,-0.182799312858161,0.854955487787014,0.969085594990265,Non-PcB,3.41762595196446
7036,NF1,1018.87595980448,0.114781596770285,0.132917147498077,0.863557478706389,0.387831031274148,0.800430782161766,Non-PcB,6.61520611944709
7037,NF2,366.025168395707,-0.0698899475888893,0.170954493768697,-0.408821938798819,0.682670338572205,0.921507585986857,Non-PcB,5.34013749134243
7038,NFASC,205.516623726826,0.305375033972514,0.289523134862858,1.05475175279918,0.291538875750335,0.748843288291857,Non-PcB,4.14776626456056
7039,NFAT5,379.248669100865,0.00901870237171172,0.204155880794335,0.0441755698470282,0.964764455476047,0.995408237835636,Non-PcB,5.05576396286581
7040,NFATC1,154.058140185042,0.0511658722704506,0.25376876467921,0.201623995510754,0.840210684762739,0.96662290822297,PcB target,3.54749877182467
7041,NFATC2,75.9710991623811,-0.192014375859923,0.487178839755627,-0.394135295277272,0.693481153825822,0.921570388440533,Non-PcB,1.48310816313493
7042,NFATC2IP,508.574794584849,-0.102810228604494,0.139911056392901,-0.73482561889734,0.46244570253998,0.839699676446471,Non-PcB,5.61284581431911
7043,NFATC2IP-AS1,88.0066724756534,0.341922780082477,0.288878290328536,1.18362227806601,0.236562617567837,0.707562420535487,Non-PcB,2.9027749197934
7044,NFATC3,707.169631787784,-0.0660816036504666,0.144928690896971,-0.4559594324732,0.648419150462403,0.912196132114061,Non-PcB,6.2859949210506
7045,NFATC4,784.778731957247,0.384649619490612,0.179986909335409,2.13709775289163,0.03259004169519,0.405976530059407,Non-PcB,6.55120695008383
7046,NFE2L1,2622.19319391616,-0.0461160892150149,0.118791400557247,-0.388210670121622,0.697860137578601,0.92296683740143,PcB target,8.10816070840603
7047,NFE2L2,610.595916698799,-0.0609236424486123,0.143973745756674,-0.423158000984275,0.672179987048345,0.919247831493546,Non-PcB,6.04257712961936
7048,NFE2L3,105.010484516292,-0.0123801041162986,0.30392795344547,-0.0407336803869202,0.967508210802916,0.995923746305807,Non-PcB,4.13335258308305
7049,NFIA,1065.84879398644,0.0234661593327455,0.1076535312063,0.217978537905798,0.827445833627858,0.962815808042994,Non-PcB,6.25828784397697
7050,NFIB,738.014149545704,-0.0477503362541113,0.145125612774234,-0.329027628833475,0.742134804864785,0.937749496763585,Non-PcB,5.9679682656405
7051,NFIC,1457.62939999446,0.0378178349746045,0.118947693829328,0.317936680881492,0.750532967784081,0.939361801873127,Non-PcB,7.00963979135524
7052,NFIL3,164.395657038757,-0.0795910712584624,0.188178909001713,-0.422954260287151,0.672328633175238,0.919247831493546,PcB target,4.32254754810858
7053,NFIX,2178.1239750788,0.0827703932779061,0.113613529386978,0.728525851846239,0.466291749452472,0.840997644528986,Non-PcB,7.42954183561116
7054,NFKB1,324.338697045178,-0.162518121132826,0.185881544247854,-0.874310151609911,0.38194937238824,0.798650292796501,Non-PcB,5.48469626035306
7055,NFKB2,286.817571950687,0.180877363538256,0.162497853833044,1.11310616892268,0.265662834560231,0.726671392181392,PcB target,4.66602057129082
7056,NFKBIA,305.124136380936,0.229260907743127,0.206507752052951,1.11018063711401,0.26692119480802,0.726795451904008,Non-PcB,4.98028888445377
7057,NFKBIB,361.885277379987,-0.238639082764102,0.177485764392608,-1.34455337069299,0.178769510181342,0.645866771719566,Non-PcB,4.80031748728114
7058,NFKBIE,106.216492516367,-0.268176454923,0.253287886291768,-1.05878121077642,0.289699432585932,0.747038270161591,PcB target,3.42531254717629
7059,NFKBIZ,116.556025884,-0.199681959496533,0.265705142372772,-0.751517105440094,0.452341510259212,0.833414205696695,Non-PcB,3.45534398944455
7060,NFRKB,437.507125848754,0.0615511407580168,0.145723046717592,0.422384393851589,0.672744467101989,0.919346743769877,Non-PcB,4.94135901578979
7061,NFS1,212.665166221842,0.234567713250732,0.194070498428886,1.20867269961017,0.226788614059708,0.699042843581387,Non-PcB,3.99458981107061
7062,NFU1,215.717018212369,-0.121808682228481,0.203423973558158,-0.598792168385486,0.549311485471274,0.876735865359904,Non-PcB,4.57920829124353
7063,NFX1,329.605368003504,-0.0127370240230584,0.15315585501982,-0.0831638073608748,0.933721290556493,0.989619208615138,Non-PcB,5.07777926120666
7064,NFXL1,102.778497675705,-0.10020782430043,0.245115807635971,-0.408818285800856,0.682673019572302,0.921507585986857,Non-PcB,3.70810666084
7065,NFYA,768.208477489565,-0.0272554287826295,0.0987488251987162,-0.276007625688531,0.782542209205695,0.949950731508566,Non-PcB,6.6179810690183
7066,NFYB,395.728518362264,-0.055656620857605,0.176358086296917,-0.315588709461846,0.752314708591077,0.939506502437353,Non-PcB,5.42519693547716
7067,NFYC,532.226000603577,0.0576717463628773,0.136490804297214,0.422532101410252,0.672636674662099,0.91929937347002,Non-PcB,5.72721601724765
7068,NGDN,696.459109104512,-0.328834546894434,0.122902513970077,-2.67557217726642,0.00746018077419804,0.248613145952104,Non-PcB,6.49345523195476
7069,NGEF,61.429599310821,-0.134882810210388,0.449380865126074,-0.300152544707365,0.764060800899557,0.944816872723621,Non-PcB,2.30986162529359
