,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1789,SIX3-AS1,0.0202434051467628,0,1.06902657597444,1,NA,NS,PcB target,NA
1790,LINC01118,0.0933572427454116,0,1.06902657597292,1,NA,NS,PcB target,NA
1791,LINC01800,0.647558807667246,-0.0967235597610312,1.01549800235105,0.564674050112196,NA,NS,PcB target,NA
1792,LINC01873,0.115346308854313,0,1.06902657596801,1,NA,NS,PcB target,NA
1793,MEIS1-AS3,0.401037536636977,0.0892293113593234,1.00718488471775,0.59644878903555,NA,NS,PcB target,NA
1794,TGFA,2.34146566075361,-0.252726339110664,0.877943488387162,0.278891347537828,NA,NS,PcB target,NA
1795,LINC01143,0.0208966775044837,0,1.06902657597437,1,NA,NS,PcB target,NA
1796,ATP6V1B1-AS1,2.16334712080961,0.489427299368566,1.1068473930547,0.101505880854741,NA,NS,PcB target,NA
1797,ANKRD53,3.3754563294441,0.234452334201266,0.737082214684612,0.299851675752394,NA,NS,PcB target,NA
1798,NOTO,0.515925398582009,0,0.998512690942105,1,NA,NS,PcB target,NA
1799,SH3RF3,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1800,RGPD5,2.6669911501853,-0.0438345068398745,0.54557124980239,0.824234527131904,NA,NS,PcB target,NA
1801,FOXD4L1,3.26101023172483,-0.0961883066425503,0.592031592737026,0.631774858257378,NA,NS,PcB target,NA
1802,INHBB,3.1521370626175,1.16411462244224,1.70311880476217,0.0187974548739373,NA,NS,PcB target,NA
1803,TFCP2L1,0.7633702034509,0.0776182728665536,0.876645921987805,0.689054952307699,NA,NS,PcB target,NA
1804,PROC,1.77071873010678,-0.0991943836906784,0.645423021331261,0.622026785572948,NA,NS,PcB target,NA
1805,LOC105373609,0.159042736750265,0,1.0690265759631,1,NA,NS,PcB target,NA
1806,LINC01945,0.06596173383892,-0.0161686773223389,1.06999566268029,0.890033576946333,NA,NS,PcB target,NA
1807,CD302,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1808,MIR4785,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1809,LINC01124,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1810,DLX2-DT,1.24267925527704,-0.139400618527501,0.742655981784679,0.503809326530712,NA,NS,PcB target,NA
1811,HOXD12,0.288921714848294,0,1.06902657595737,1,NA,NS,PcB target,NA
1812,MIR10B,0.112329831415149,0,1.06902657596924,1,NA,NS,PcB target,NA
1813,HAGLROS,1.03717172867178,-0.190072946137602,0.873476095871037,0.383831462241349,NA,NS,PcB target,NA
1814,MIR1246,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1815,LINC01117,0.112100023707685,0,1.06902657596528,1,NA,NS,PcB target,NA
1816,MIR1258,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1817,FTCDNL1,2.01030734167837,0.0106486612700686,0.602036797757696,0.956386266508531,NA,NS,PcB target,NA
1818,MOGAT1,0.327319514985685,-0.0392640734763629,1.00197477739763,0.804494526144504,NA,NS,PcB target,NA
1819,ECEL1P2,0.0244978065182789,0,1.06902657597444,1,NA,NS,PcB target,NA
1820,ALPG,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1821,PRSS56,2.17255555093372,-0.396680580950189,0.974095411471555,0.143473240611965,NA,NS,PcB target,NA
1822,SPP2,0.14693908814579,0,1.06902657596736,1,NA,NS,PcB target,NA
1823,LINC01891,0.375436123873739,0.0895222052604567,1.0124303255668,0.591261505976982,NA,NS,PcB target,NA
1824,ITPR1-DT,2.22077197053068,0.465343505772837,1.05526302346412,0.109974657894777,NA,NS,PcB target,NA
1825,LINC02022,0.38856080215469,0,1.06743468832619,1,NA,NS,PcB target,NA
1826,HDAC11-AS1,0.990432820890067,0.235074973227144,0.961164388224964,0.299765441811168,NA,NS,PcB target,NA
1827,EOMES,0.684430263080796,-0.0582847570365218,0.977126475099592,0.732789532739868,NA,NS,PcB target,NA
1828,PTH1R,0.518093693951446,0,1.00215458102534,1,NA,NS,PcB target,NA
1829,MIR4787,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1830,LRTM1,0.337592823672769,0,1.06902657594924,1,NA,NS,PcB target,NA
1831,PROK2,0.238945604223238,0.0314013473853451,1.07032972120024,0.791889910088103,NA,NS,PcB target,NA
1832,LINC00870,0.0660189719858235,0,1.06902657597351,1,NA,NS,PcB target,NA
1833,SPICE1,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1834,ROPN1,0.234782290169234,-0.0156074548986502,1.06988331709644,0.893856110216723,NA,NS,PcB target,NA
1835,ROPN1B,1.56493642149343,-0.0798779961913333,0.706271329369792,0.689595620603143,NA,NS,PcB target,NA
1836,DNAJB8-AS1,0.0698034231219334,0,1.06902657596988,1,NA,NS,PcB target,NA
1837,LOC90246,0.339502483757489,0,1.06902657595682,1,NA,NS,PcB target,NA
1838,LINC01565,0.0443276512523954,0,1.06902657597429,1,NA,NS,PcB target,NA
1839,BFSP2,1.74262837176702,-0.292926227558216,0.860450087559224,0.227286501492055,NA,NS,PcB target,NA
1840,MIR4788,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1841,LINC01210,0.109261316714936,0,1.06902657597007,1,NA,NS,PcB target,NA
1842,LINC01391,0.249022848531946,0,1.0690265759545,1,NA,NS,PcB target,NA
1843,LOC440982,1.22148969054365,0.422047222692017,1.21074263607008,0.123575125805057,NA,NS,PcB target,NA
1844,LINC01214,1.27733641488897,0.273978563224166,0.961567529793072,0.250134290504335,NA,NS,PcB target,NA
1845,MME,2.14445324950169,-0.479428534637221,1.09081287220701,0.105082830742759,NA,NS,PcB target,NA
1846,LAMP3,1.33860525726983,-0.00333452141687542,0.745148507609656,0.986404353314403,NA,NS,PcB target,NA
1847,SNORA63E,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1848,VWA5B2,3.08293159450154,0.0670761361892599,0.604589337420068,0.734292958703088,NA,NS,PcB target,NA
1849,THPO,2.5616203656736,-0.183679976105489,0.635295817429853,0.390981217568345,NA,NS,PcB target,NA
1850,LINC02054,0.212886316948502,-0.0290122550614931,1.07152227094369,0.805150080017514,NA,NS,PcB target,NA
1851,LINC01840,0.986892379790277,0.0752763993796451,0.882761128554822,0.696370055105411,NA,NS,PcB target,NA
1852,LINC02069,0.838078010779826,0,0.846473208721748,1,NA,NS,PcB target,NA
1853,LINC02043,1.56683623783377,-0.180064346468012,0.775980686320739,0.405158755898372,NA,NS,PcB target,NA
1854,LINC02038,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1855,DPPA2P3,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1856,LINC02028,0.562054235128277,0.129418696837221,1.01317777436471,0.473755810298406,NA,NS,PcB target,NA
1857,LINC00887,0.709919658781715,0.118514100021307,1.00594080974321,0.507401452894751,NA,NS,PcB target,NA
1858,CPN2,0.221733356656395,0.0174345477827057,1.07010018336346,0.881540676327538,NA,NS,PcB target,NA
1859,LRRC15,2.09121789605596,-0.0602568955791756,0.691704022274315,0.760879751439462,NA,NS,PcB target,NA
1860,GP5,0.124780146592974,0,1.06902657596878,1,NA,NS,PcB target,NA
